

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3JG50_Q3JG50_BURP1.phmmer/up_Q3JG50_Q3JG50_BURP1.phmmer.spouge.1000	0.0149
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4C0C2_Q4C0C2_CROWT.phmmer/up_Q4C0C2_Q4C0C2_CROWT.phmmer.spouge.1000	0.2188
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q93GZ1_Q93GZ1_STRAW.phmmer/up_Q93GZ1_Q93GZ1_STRAW.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5M3V5_Q5M3V5_STRT2.phmmer/up_Q5M3V5_Q5M3V5_STRT2.phmmer.spouge.1000	0.4074
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1RS65_Q1RS65_BACAM.phmmer/up_Q1RS65_Q1RS65_BACAM.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2ADF8_Q2ADF8_9FIRM.phmmer/pfam21_Q2ADF8_Q2ADF8_9FIRM.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7MCU1_Q7MCU1_VIBVY.phmmer/up_Q7MCU1_Q7MCU1_VIBVY.phmmer.spouge.1000	0.3721
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8YMP2_Q8YMP2_ANASP.phmmer/up_Q8YMP2_Q8YMP2_ANASP.phmmer.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2W2T1_Q2W2T1_MAGSA.phmmer/up_Q2W2T1_Q2W2T1_MAGSA.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2X521_Q2X521_9GAMM.phmmer/pfam21_Q2X521_Q2X521_9GAMM.phmmer.spouge.1000	0.6019
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q65JD0_Q65JD0_BACLD.phmmer/up_Q65JD0_Q65JD0_BACLD.phmmer.spouge.1000	0.1944
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4LSB6_Q4LSB6_9BURK.phmmer/pfam21_Q4LSB6_Q4LSB6_9BURK.phmmer.spouge.1000	0.4116
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q982I5_Q982I5_RHILO.phmmer/up_Q982I5_Q982I5_RHILO.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q89FJ3_Q89FJ3_BRAJA.phmmer/up_Q89FJ3_Q89FJ3_BRAJA.phmmer.spouge.1000	0.5750
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q89SW2_Q89SW2_BRAJA.phmmer/up_Q89SW2_Q89SW2_BRAJA.phmmer.spouge.1000	0.7500
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2SLI8_Q2SLI8_HAHCH.phmmer/up_Q2SLI8_Q2SLI8_HAHCH.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3M5S2_Q3M5S2_ANAVT.phmmer/up_Q3M5S2_Q3M5S2_ANAVT.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2SIL6_Q2SIL6_HAHCH.phmmer/up_Q2SIL6_Q2SIL6_HAHCH.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q31LY4_Q31LY4_SYNE7.phmmer/up_Q31LY4_Q31LY4_SYNE7.phmmer.spouge.1000	0.2653
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8YSC7_Q8YSC7_ANASP.phmmer/up_Q8YSC7_Q8YSC7_ANASP.phmmer.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3B0D6_Q3B0D6_SYNS9.phmmer/up_Q3B0D6_Q3B0D6_SYNS9.phmmer.spouge.1000	0.1970
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.phmmer/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9WYA5_Q9WYA5_THEMA.phmmer/up_Q9WYA5_Q9WYA5_THEMA.phmmer.spouge.1000	0.4754
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7D6E1_Q7D6E1_MYCTU.phmmer/up_Q7D6E1_Q7D6E1_MYCTU.phmmer.spouge.1000	0.0574
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7X4R5_Q7X4R5_STRHY.phmmer/up_Q7X4R5_Q7X4R5_STRHY.phmmer.spouge.1000	0.0161
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4BJJ7_Q4BJJ7_BURVI.phmmer/pfam21_Q4BJJ7_Q4BJJ7_BURVI.phmmer.spouge.1000	0.1188
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q62043_Q62043_MOUSE.phmmer/up_Q62043_Q62043_MOUSE.phmmer.spouge.1000	0.0548
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1PK48_Q1PK48_PROMA.phmmer/up_Q1PK48_Q1PK48_PROMA.phmmer.spouge.1000	0.2000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8FGF1_Q8FGF1_ECOL6.phmmer/up_Q8FGF1_Q8FGF1_ECOL6.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q68CH6_Q68CH6_STRCZ.phmmer/up_Q68CH6_Q68CH6_STRCZ.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1Z4J2_Q1Z4J2_PHOPR.phmmer/up_Q1Z4J2_Q1Z4J2_PHOPR.phmmer.spouge.1000	0.3912
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1NJ45_Q1NJ45_9DELT.phmmer/up_Q1NJ45_Q1NJ45_9DELT.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7ZZ22_Q7ZZ22_DANRE.phmmer/up_Q7ZZ22_Q7ZZ22_DANRE.phmmer.spouge.1000	0.0574
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5LL22_Q5LL22_SILPO.phmmer/up_Q5LL22_Q5LL22_SILPO.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q35BE1_Q35BE1_9BRAD.phmmer/pfam21_Q35BE1_Q35BE1_9BRAD.phmmer.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q89KX9_Q89KX9_BRAJA.phmmer/up_Q89KX9_Q89KX9_BRAJA.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q89HL9_Q89HL9_BRAJA.phmmer/up_Q89HL9_Q89HL9_BRAJA.phmmer.spouge.1000	0.2955
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1ZJZ0_Q1ZJZ0_PHOAS.phmmer/up_Q1ZJZ0_Q1ZJZ0_PHOAS.phmmer.spouge.1000	0.3256
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4EMH3_Q4EMH3_LISMO.phmmer/up_Q4EMH3_Q4EMH3_LISMO.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7QGN3_Q7QGN3_ANOGA.phmmer/up_Q7QGN3_Q7QGN3_ANOGA.phmmer.spouge.1000	0.2708
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q6IE36_Q6IE36_HUMAN.phmmer/pfam21_Q6IE36_Q6IE36_HUMAN.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1LDM0_Q1LDM0_RALME.phmmer/up_Q1LDM0_Q1LDM0_RALME.phmmer.spouge.1000	0.8333
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2JEI1_Q2JEI1_FRASC.phmmer/up_Q2JEI1_Q2JEI1_FRASC.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6R574_Q6R574_9HYPO.phmmer/up_Q6R574_Q6R574_9HYPO.phmmer.spouge.1000	0.0297
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6WUY0_Q6WUY0_LOPCH.phmmer/up_Q6WUY0_Q6WUY0_LOPCH.phmmer.spouge.1000	0.9375
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6WG25_Q6WG25_MYCUL.phmmer/up_Q6WG25_Q6WG25_MYCUL.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q30ZL8_Q30ZL8_DESDG.phmmer/up_Q30ZL8_Q30ZL8_DESDG.phmmer.spouge.1000	0.5044
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3ISQ5_Q3ISQ5_NATPD.phmmer/up_Q3ISQ5_Q3ISQ5_NATPD.phmmer.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4ING2_Q4ING2_GIBZE.phmmer/pfam21_Q4ING2_Q4ING2_GIBZE.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1YR66_Q1YR66_9GAMM.phmmer/up_Q1YR66_Q1YR66_9GAMM.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5P7V0_Q5P7V0_AZOSE.phmmer/up_Q5P7V0_Q5P7V0_AZOSE.phmmer.spouge.1000	0.7554
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5CJ84_Q5CJ84_CRYHO.phmmer/up_Q5CJ84_Q5CJ84_CRYHO.phmmer.spouge.1000	0.6667
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3LWD4_Q3LWD4_BIGNA.phmmer/up_Q3LWD4_Q3LWD4_BIGNA.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5IW60_Q5IW60_STRVR.phmmer/up_Q5IW60_Q5IW60_STRVR.phmmer.spouge.1000	0.0235
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4IEI3_Q4IEI3_GIBZE.phmmer/pfam21_Q4IEI3_Q4IEI3_GIBZE.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2E3P2_Q2E3P2_BACCE.phmmer/pfam21_Q2E3P2_Q2E3P2_BACCE.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3W1C5_Q3W1C5_9ACTO.phmmer/pfam21_Q3W1C5_Q3W1C5_9ACTO.phmmer.spouge.1000	0.0048
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3XUR7_Q3XUR7_9PROT.phmmer/pfam21_Q3XUR7_Q3XUR7_9PROT.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3B624_Q3B624_PELLD.phmmer/up_Q3B624_Q3B624_PELLD.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1YQ41_Q1YQ41_9GAMM.phmmer/up_Q1YQ41_Q1YQ41_9GAMM.phmmer.spouge.1000	0.4273
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2SW15_Q2SW15_BURTA.phmmer/up_Q2SW15_Q2SW15_BURTA.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2DA32_Q2DA32_ACICY.phmmer/pfam21_Q2DA32_Q2DA32_ACICY.phmmer.spouge.1000	0.0000

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
5 (1.2e-107)	0.2664

Individual Retrieval Lists and Their TAPs
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8NQK1_Q8NQK1_CORGL.phmmer/up_Q8NQK1_Q8NQK1_CORGL.phmmer.spouge.1000	0.0050
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6Z6U9_Q6Z6U9_ORYSJ.phmmer/up_Q6Z6U9_Q6Z6U9_ORYSJ.phmmer.spouge.1000	0.0491
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1N5Y1_Q1N5Y1_9GAMM.phmmer/up_Q1N5Y1_Q1N5Y1_9GAMM.phmmer.spouge.1000	0.1429
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q39TR9_Q39TR9_GEOMG.phmmer/up_Q39TR9_Q39TR9_GEOMG.phmmer.spouge.1000	0.0148
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8X0Y8_Q8X0Y8_METAN.phmmer/up_Q8X0Y8_Q8X0Y8_METAN.phmmer.spouge.1000	0.0785
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q87SD0_Q87SD0_VIBPA.phmmer/up_Q87SD0_Q87SD0_VIBPA.phmmer.spouge.1000	0.9841
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q92452_GOX_TALFL.phmmer/up_Q92452_GOX_TALFL.phmmer.spouge.1000	0.0152
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3TX27_Q3TX27_MOUSE.phmmer/up_Q3TX27_Q3TX27_MOUSE.phmmer.spouge.1000	0.3059
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2LXV6_Q2LXV6_SYNAS.phmmer/up_Q2LXV6_Q2LXV6_SYNAS.phmmer.spouge.1000	0.0493
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1V6G1_Q1V6G1_VIBAL.phmmer/up_Q1V6G1_Q1V6G1_VIBAL.phmmer.spouge.1000	0.0442
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3NZS0_Q3NZS0_9GAMM.phmmer/pfam21_Q3NZS0_Q3NZS0_9GAMM.phmmer.spouge.1000	0.9106
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4MPF9_Q4MPF9_BACCE.phmmer/up_Q4MPF9_Q4MPF9_BACCE.phmmer.spouge.1000	0.1087
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q45155_Q45155_BACFR.phmmer/up_Q45155_Q45155_BACFR.phmmer.spouge.1000	0.0075
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3B2B0_Q3B2B0_PELLD.phmmer/up_Q3B2B0_Q3B2B0_PELLD.phmmer.spouge.1000	0.6057
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2SUV4_Q2SUV4_BURTA.phmmer/up_Q2SUV4_Q2SUV4_BURTA.phmmer.spouge.1000	0.4002
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q1TLH7_Q1TLH7_9MYCO.phmmer/pfam21_Q1TLH7_Q1TLH7_9MYCO.phmmer.spouge.1000	0.6592
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6XPZ9_Q6XPZ9_FUNHE.phmmer/up_Q6XPZ9_Q6XPZ9_FUNHE.phmmer.spouge.1000	0.3804
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3M5I1_Q3M5I1_ANAVT.phmmer/up_Q3M5I1_Q3M5I1_ANAVT.phmmer.spouge.1000	0.2998
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q45095_Q45095_BACCI.phmmer/up_Q45095_Q45095_BACCI.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q41461_Q41461_SOLTU.phmmer/up_Q41461_Q41461_SOLTU.phmmer.spouge.1000	0.0450
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9FEH8_Q9FEH8_BRANA.phmmer/up_Q9FEH8_Q9FEH8_BRANA.phmmer.spouge.1000	0.2930
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q20WY3_Q20WY3_RHOPB.phmmer/up_Q20WY3_Q20WY3_RHOPB.phmmer.spouge.1000	0.0479
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_P67637_XERD_MYCBO.phmmer/up_P67637_XERD_MYCBO.phmmer.spouge.1000	0.0167
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q379A0_Q379A0_RHOPA.phmmer/pfam21_Q379A0_Q379A0_RHOPA.phmmer.spouge.1000	0.0404
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q73X69_Q73X69_MYCPA.phmmer/up_Q73X69_Q73X69_MYCPA.phmmer.spouge.1000	0.1806
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3XPL5_Q3XPL5_9PROT.phmmer/pfam21_Q3XPL5_Q3XPL5_9PROT.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2L9C1_Q2L9C1_HUMAN.phmmer/up_Q2L9C1_Q2L9C1_HUMAN.phmmer.spouge.1000	0.0906
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q1UW50_Q1UW50_9MYCO.phmmer/pfam21_Q1UW50_Q1UW50_9MYCO.phmmer.spouge.1000	0.1393
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6G7M7_DDL_STAAS.phmmer/up_Q6G7M7_DDL_STAAS.phmmer.spouge.1000	0.0709
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1LKM7_Q1LKM7_RALME.phmmer/up_Q1LKM7_Q1LKM7_RALME.phmmer.spouge.1000	0.0882
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q33UM2_Q33UM2_9GAMM.phmmer/pfam21_Q33UM2_Q33UM2_9GAMM.phmmer.spouge.1000	0.3448
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7A5T6_Q7A5T6_STAAN.phmmer/up_Q7A5T6_Q7A5T6_STAAN.phmmer.spouge.1000	0.1176
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_P37383_RAD51_CHICK.phmmer/up_P37383_RAD51_CHICK.phmmer.spouge.1000	0.1381
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3IKB8_DNLJ_PSEHT.phmmer/up_Q3IKB8_DNLJ_PSEHT.phmmer.spouge.1000	0.5912
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8P1Y9_Q8P1Y9_STRP8.phmmer/up_Q8P1Y9_Q8P1Y9_STRP8.phmmer.spouge.1000	0.1410
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6NHJ1_Q6NHJ1_CORDI.phmmer/up_Q6NHJ1_Q6NHJ1_CORDI.phmmer.spouge.1000	0.2526
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q66GG4_Q66GG4_YERPS.phmmer/up_Q66GG4_Q66GG4_YERPS.phmmer.spouge.1000	0.6185
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4Z4R4_Q4Z4R4_PLABE.phmmer/up_Q4Z4R4_Q4Z4R4_PLABE.phmmer.spouge.1000	0.0131
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q21HH3_EFTS_SACD2.phmmer/up_Q21HH3_EFTS_SACD2.phmmer.spouge.1000	0.0184
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q08277_HSP82_MAIZE.phmmer/up_Q08277_HSP82_MAIZE.phmmer.spouge.1000	0.5264
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q63RD4_Q63RD4_BURPS.phmmer/up_Q63RD4_Q63RD4_BURPS.phmmer.spouge.1000	0.8527
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8PBT2_Q8PBT2_XANCP.phmmer/up_Q8PBT2_Q8PBT2_XANCP.phmmer.spouge.1000	0.0038
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4EC64_Q4EC64_9RICK.phmmer/up_Q4EC64_Q4EC64_9RICK.phmmer.spouge.1000	0.1094
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7CKB5_Q7CKB5_YERPE.phmmer/up_Q7CKB5_Q7CKB5_YERPE.phmmer.spouge.1000	0.3915
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8THK3_GUAAB_METAC.phmmer/up_Q8THK3_GUAAB_METAC.phmmer.spouge.1000	0.5333
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q41RI4_Q41RI4_FERAC.phmmer/pfam21_Q41RI4_Q41RI4_FERAC.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7UIA9_Q7UIA9_RHOBA.phmmer/up_Q7UIA9_Q7UIA9_RHOBA.phmmer.spouge.1000	0.8065
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1ZMJ0_Q1ZMJ0_PHOAS.phmmer/up_Q1ZMJ0_Q1ZMJ0_PHOAS.phmmer.spouge.1000	0.8484
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q33PF7_Q33PF7_9GAMM.phmmer/pfam21_Q33PF7_Q33PF7_9GAMM.phmmer.spouge.1000	0.1383
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7TUB3_Q7TUB3_PROMP.phmmer/up_Q7TUB3_Q7TUB3_PROMP.phmmer.spouge.1000	0.2105
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_O66971_O66971_AQUAE.phmmer/up_O66971_O66971_AQUAE.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4BSM5_Q4BSM5_BURVI.phmmer/pfam21_Q4BSM5_Q4BSM5_BURVI.phmmer.spouge.1000	0.1429
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8R837_Q8R837_THETN.phmmer/up_Q8R837_Q8R837_THETN.phmmer.spouge.1000	0.9361
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3QAK9_Q3QAK9_9GAMM.phmmer/pfam21_Q3QAK9_Q3QAK9_9GAMM.phmmer.spouge.1000	0.0896
